Age,Is_Senior,Marital_Status,Married_Premium_Discount,Prior_Insurance,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Source_of_Lead,Time_Since_First_Contact,Conversion_Status,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Region,Premium_Adjustment_Region
43,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2336,0,0,1,50,Online,22,1,6,7,1,13,694,50,Suburban,50
57,1,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,2050,0,1,0,50,Referral,28,1,3,2,2,1,690,50,Urban,100
49,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Online,21,1,8,3,1,1,805,-50,Urban,100
37,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2386,0,1,0,50,Online,9,0,4,3,1,99,656,50,Urban,100
60,1,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2336,0,1,0,50,Online,10,0,5,1,1,99,617,50,Urban,100
18,0,Married,86,<1 year,100,1,High,200,Liability-Only,-200,2386,0,0,0,0,Online,13,1,5,1,1,10,727,-50,Urban,100
70,1,Married,86,1-5 years,50,3,Low,150,Full Coverage,0,2586,0,0,0,0,Online,16,1,4,1,3,13,700,50,Urban,100
18,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2136,0,1,0,50,Online,12,1,7,1,3,4,694,50,Rural,0
30,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2136,1,1,0,100,Referral,18,0,5,2,1,99,621,50,Suburban,50
39,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,1,1,0,100,Agent,8,1,2,1,3,10,762,-50,Urban,100
37,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2186,1,0,0,50,Online,26,0,8,2,3,99,751,-50,Rural,0
55,1,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2286,0,0,0,0,Online,2,1,2,2,2,10,660,50,Rural,0
24,0,Widowed,0,>5 years,0,0,Low,0,Full Coverage,0,2300,0,0,0,0,Online,1,1,9,1,2,13,633,50,Urban,100
43,0,Single,0,>5 years,0,1,High,200,Full Coverage,0,2350,0,1,0,50,Online,5,0,8,0,2,99,744,-50,Urban,100
31,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2236,0,0,0,0,Referral,27,0,4,0,1,99,659,50,Suburban,50
44,0,Widowed,0,<1 year,100,1,Medium,100,Liability-Only,-200,2050,0,1,0,50,Referral,9,1,4,2,1,6,782,-50,Rural,0
39,0,Married,86,<1 year,100,3,High,600,Full Coverage,0,2836,0,1,0,50,Referral,15,1,5,2,2,2,756,-50,Rural,0
41,0,Married,86,<1 year,100,1,Low,50,Liability-Only,-200,2136,0,1,0,50,Online,25,1,6,2,1,6,827,-50,Suburban,50
31,0,Widowed,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,0,1,50,Online,23,0,5,1,1,99,711,-50,Suburban,50
32,0,Divorced,0,1-5 years,50,0,Medium,0,Full Coverage,0,2150,0,1,0,50,Online,27,1,7,0,1,1,731,-50,Suburban,50
44,0,Married,86,<1 year,100,0,Medium,0,Full Coverage,0,2486,0,0,0,0,Online,10,1,4,4,3,1,671,50,Urban,100
54,0,Single,0,>5 years,0,1,Low,50,Liability-Only,-200,1950,0,0,1,50,Online,16,1,4,3,3,7,701,-50,Suburban,50
31,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2050,1,1,0,100,Online,26,0,9,0,3,99,744,-50,Rural,0
26,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2036,0,1,0,50,Online,24,1,8,3,3,14,788,-50,Suburban,50
49,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2186,0,0,0,0,Online,22,1,3,5,3,10,699,50,Rural,0
39,0,Married,86,1-5 years,50,0,High,0,Full Coverage,0,2336,1,1,0,100,Online,12,0,4,1,1,99,690,50,Urban,100
52,0,Widowed,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,0,0,0,Online,18,1,3,1,2,11,724,-50,Suburban,50
26,0,Married,86,1-5 years,50,0,Medium,0,Liability-Only,-200,2086,0,0,1,50,Online,24,0,2,1,1,99,756,-50,Urban,100
18,0,Single,0,1-5 years,50,0,Medium,0,Full Coverage,0,2250,1,1,0,100,Online,14,1,5,1,3,2,671,50,Urban,100
32,0,Married,86,1-5 years,50,1,Medium,100,Full Coverage,0,2436,0,0,0,0,Agent,4,0,4,3,3,99,735,-50,Urban,100
28,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2286,0,0,0,0,Online,3,1,6,2,1,9,647,50,Rural,0
38,0,Single,0,>5 years,0,1,Low,50,Full Coverage,0,2250,0,0,0,0,Agent,2,0,3,1,1,99,722,-50,Urban,100
30,0,Single,0,1-5 years,50,2,High,400,Liability-Only,-200,2400,0,0,0,0,Agent,14,0,5,3,3,99,754,-50,Suburban,50
51,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2336,0,0,0,0,Referral,9,0,4,1,2,99,716,-50,Suburban,50
35,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Online,20,1,6,2,2,4,694,50,Suburban,50
42,0,Single,0,>5 years,0,0,Medium,0,Liability-Only,-200,2000,0,0,0,0,Agent,13,0,2,1,3,99,760,-50,Urban,100
42,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2236,0,1,1,100,Online,1,1,2,2,2,9,743,-50,Urban,100
42,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Online,14,0,6,2,2,99,676,50,Suburban,50
39,0,Single,0,<1 year,100,0,High,0,Liability-Only,-200,1950,0,1,0,50,Online,10,1,9,4,3,2,716,-50,Rural,0
47,0,Single,0,<1 year,100,0,Medium,0,Full Coverage,0,2350,0,0,0,0,Online,2,0,6,2,3,99,689,50,Suburban,50
28,0,Married,86,<1 year,100,2,Low,100,Full Coverage,0,2436,1,0,0,50,Agent,14,0,2,4,3,99,739,-50,Urban,100
60,1,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2200,0,0,0,0,Referral,20,1,4,0,3,8,706,-50,Rural,0
36,0,Widowed,0,1-5 years,50,1,Low,50,Full Coverage,0,2350,1,0,0,50,Online,29,0,10,0,1,99,691,50,Urban,100
20,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2436,0,1,0,50,Online,24,1,6,3,3,4,676,50,Urban,100
42,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2300,0,0,0,0,Online,5,1,5,1,1,8,674,50,Urban,100
27,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,0,0,0,Agent,19,1,2,1,1,5,730,-50,Suburban,50
49,0,Married,86,1-5 years,50,0,High,0,Full Coverage,0,2236,0,1,0,50,Online,2,0,4,3,3,99,760,-50,Suburban,50
73,1,Married,86,<1 year,100,1,Low,50,Liability-Only,-200,2186,0,1,0,50,Online,27,0,6,2,1,99,724,-50,Urban,100
28,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2236,0,0,0,0,Online,30,1,2,1,3,2,812,-50,Rural,0
44,0,Divorced,0,<1 year,100,0,Medium,0,Full Coverage,0,2300,0,0,0,0,Online,4,0,4,2,2,99,697,50,Rural,0
18,0,Married,86,<1 year,100,1,Medium,100,Full Coverage,0,2486,0,0,0,0,Online,18,0,4,4,1,99,742,-50,Urban,100
46,0,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,1950,0,0,0,0,Referral,16,1,7,3,3,5,721,-50,Suburban,50
26,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2286,1,0,0,50,Online,8,1,5,0,1,13,705,-50,Suburban,50
30,0,Married,86,<1 year,100,0,High,0,Full Coverage,0,2386,0,0,0,0,Online,23,1,7,5,3,4,757,-50,Urban,100
23,0,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,2000,0,0,0,0,Online,11,0,5,1,1,99,603,50,Rural,0
50,0,Single,0,1-5 years,50,1,Medium,100,Liability-Only,-200,2100,0,0,0,0,Agent,16,0,4,3,3,99,719,-50,Suburban,50
55,1,Divorced,0,1-5 years,50,0,High,0,Full Coverage,0,2150,0,1,0,50,Agent,11,1,5,3,1,4,754,-50,Suburban,50
40,0,Divorced,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,0,0,0,Online,14,1,7,4,3,9,706,-50,Rural,0
27,0,Married,86,>5 years,0,0,High,0,Full Coverage,0,2386,0,0,0,0,Agent,4,1,4,4,1,5,691,50,Urban,100
63,1,Single,0,1-5 years,50,0,Medium,0,Full Coverage,0,2200,0,1,0,50,Online,14,1,4,2,1,5,798,-50,Urban,100
28,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2036,0,1,0,50,Agent,12,0,5,2,2,99,826,-50,Suburban,50
18,0,Single,0,<1 year,100,1,Low,50,Full Coverage,0,2350,0,0,0,0,Online,14,1,7,3,2,6,732,-50,Urban,100
46,0,Widowed,0,<1 year,100,2,High,400,Liability-Only,-200,2400,1,0,0,50,Online,13,1,4,2,1,14,740,-50,Suburban,50
23,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2336,0,1,0,50,Agent,9,0,5,2,1,99,723,-50,Urban,100
54,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2286,0,0,0,0,Agent,6,1,8,1,1,4,597,50,Urban,100
34,0,Single,0,1-5 years,50,0,Medium,0,Full Coverage,0,2100,1,0,0,50,Online,8,0,3,4,2,99,763,-50,Rural,0
49,0,Single,0,<1 year,100,0,Medium,0,Liability-Only,-200,2000,1,0,0,50,Online,28,1,4,1,3,11,737,-50,Suburban,50
61,1,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2286,0,0,1,50,Agent,20,1,5,4,2,11,709,-50,Suburban,50
21,0,Widowed,0,1-5 years,50,0,Low,0,Full Coverage,0,2100,0,1,0,50,Online,6,1,4,1,1,6,729,-50,Rural,0
31,0,Single,0,>5 years,0,0,Medium,0,Full Coverage,0,2150,0,0,0,0,Online,10,1,8,1,3,2,785,-50,Suburban,50
38,0,Married,86,>5 years,0,2,Low,100,Full Coverage,0,2436,0,1,0,50,Online,6,0,12,0,2,99,668,50,Urban,100
63,1,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2436,0,0,0,0,Referral,5,1,3,0,3,13,675,50,Urban,100
30,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2150,1,0,0,50,Online,4,0,4,4,1,99,751,-50,Urban,100
31,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2236,0,1,0,50,Online,11,0,5,3,1,99,728,-50,Suburban,50
47,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2236,0,0,0,0,Referral,16,1,6,5,3,1,683,50,Urban,100
31,0,Single,0,>5 years,0,0,Medium,0,Full Coverage,0,2200,0,0,0,0,Online,11,1,2,1,2,8,749,-50,Urban,100
42,0,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2300,0,0,0,0,Online,21,0,2,0,3,99,747,-50,Urban,100
18,0,Single,0,1-5 years,50,0,Medium,0,Full Coverage,0,2200,0,0,0,0,Online,8,1,2,1,3,7,728,-50,Suburban,50
73,1,Married,86,>5 years,0,1,Medium,100,Full Coverage,0,2486,0,0,0,0,Agent,21,1,5,1,2,8,632,50,Urban,100
19,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,1,0,0,50,Online,2,1,3,3,2,5,738,-50,Suburban,50
35,0,Widowed,0,>5 years,0,0,Low,0,Liability-Only,-200,1950,1,0,0,50,Online,12,1,8,2,3,2,717,-50,Urban,100
39,0,Married,86,1-5 years,50,0,High,0,Full Coverage,0,2386,0,1,0,50,Online,30,1,8,4,1,10,687,50,Urban,100
68,1,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,1950,0,1,0,50,Online,12,0,5,4,2,99,742,-50,Rural,0
20,0,Single,0,<1 year,100,2,Low,100,Liability-Only,-200,2250,0,1,0,50,Online,30,0,5,0,1,99,678,50,Urban,100
69,1,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,0,0,0,Online,3,1,5,2,2,14,801,-50,Rural,0
51,0,Single,0,>5 years,0,1,Medium,100,Liability-Only,-200,1950,1,1,1,150,Online,14,0,7,1,1,99,713,-50,Urban,100
46,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2086,0,1,0,50,Agent,19,1,8,3,3,3,699,50,Suburban,50
25,0,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2250,0,1,0,50,Agent,1,1,2,2,3,7,713,-50,Urban,100
48,0,Single,0,<1 year,100,1,Medium,100,Full Coverage,0,2300,0,0,1,50,Online,5,0,6,1,1,99,724,-50,Suburban,50
29,0,Single,0,1-5 years,50,0,High,0,Liability-Only,-200,2100,0,1,0,50,Online,29,1,2,5,2,3,657,50,Urban,100
58,1,Widowed,0,1-5 years,50,1,Low,50,Full Coverage,0,2300,0,0,0,0,Agent,20,0,4,2,3,99,648,50,Rural,0
25,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2086,0,0,0,0,Online,30,1,3,2,1,5,703,-50,Urban,100
38,0,Married,86,<1 year,100,1,Medium,100,Full Coverage,0,2486,0,0,0,0,Online,15,1,9,0,3,2,735,-50,Urban,100
31,0,Married,86,<1 year,100,0,Medium,0,Full Coverage,0,2236,1,1,1,150,Agent,17,1,4,4,1,9,752,-50,Urban,100
25,0,Single,0,<1 year,100,0,Low,0,Liability-Only,-200,2000,0,0,0,0,Agent,26,0,4,3,1,99,768,-50,Rural,0
51,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2086,0,0,1,50,Online,29,0,7,3,2,99,720,-50,Urban,100
48,0,Single,0,>5 years,0,1,Low,50,Full Coverage,0,2150,0,0,0,0,Online,20,0,9,1,1,99,708,-50,Rural,0
58,1,Married,86,<1 year,100,1,Low,50,Liability-Only,-200,2236,0,0,0,0,Referral,4,0,4,2,3,99,672,50,Rural,0
18,0,Married,86,1-5 years,50,1,Medium,100,Full Coverage,0,2536,0,0,0,0,Online,12,1,7,2,2,6,636,50,Urban,100
55,1,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2336,0,1,0,50,Online,3,1,7,2,3,3,647,50,Rural,0
77,1,Divorced,0,>5 years,0,0,Low,0,Full Coverage,0,2200,0,1,0,50,Online,28,1,0,1,3,3,677,50,Suburban,50
33,0,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,2100,0,0,0,0,Online,23,0,1,1,3,99,682,50,Urban,100
68,1,Widowed,0,>5 years,0,0,Medium,0,Liability-Only,-200,1950,0,0,0,0,Online,23,1,1,5,1,5,720,-50,Suburban,50
36,0,Single,0,<1 year,100,3,Medium,300,Liability-Only,-200,2300,1,1,0,100,Agent,17,0,5,1,1,99,694,50,Rural,0
19,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,1986,0,1,0,50,Online,23,1,8,3,2,7,775,-50,Rural,0
35,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2236,0,0,0,0,Online,17,0,5,3,3,99,781,-50,Suburban,50
55,1,Widowed,0,>5 years,0,1,Low,50,Liability-Only,-200,2150,0,0,0,0,Online,26,0,3,1,1,99,686,50,Urban,100
27,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,1,1,0,100,Agent,27,0,5,2,2,99,709,-50,Urban,100
30,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2236,0,0,1,50,Online,9,1,6,5,2,3,663,50,Rural,0
48,0,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,1950,0,0,0,0,Online,6,0,1,2,1,99,759,-50,Suburban,50
40,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,1,0,50,Online,23,1,5,3,3,1,703,-50,Urban,100
48,0,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2436,0,0,0,0,Online,12,1,5,1,3,10,702,-50,Urban,100
43,0,Married,86,1-5 years,50,0,Medium,0,Liability-Only,-200,2136,1,1,0,100,Online,10,1,2,2,2,13,682,50,Urban,100
47,0,Divorced,0,>5 years,0,0,Medium,0,Full Coverage,0,2100,0,1,0,50,Agent,19,0,3,1,2,99,803,-50,Suburban,50
33,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2186,0,0,0,0,Online,7,0,6,4,3,99,763,-50,Urban,100
43,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2186,1,1,0,100,Online,25,0,5,2,3,99,748,-50,Urban,100
26,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2186,0,1,1,100,Referral,13,0,4,3,3,99,679,50,Urban,100
59,1,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2236,1,1,1,150,Agent,26,1,7,0,1,8,723,-50,Urban,100
30,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2250,0,1,0,50,Online,26,1,4,5,3,3,693,50,Rural,0
56,1,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2086,0,0,0,0,Online,11,0,3,2,1,99,758,-50,Urban,100
36,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2286,0,0,0,0,Referral,18,0,10,3,3,99,755,-50,Suburban,50
43,0,Widowed,0,<1 year,100,1,Low,50,Liability-Only,-200,2050,0,0,0,0,Online,11,0,4,1,3,99,829,-50,Rural,0
32,0,Married,86,>5 years,0,2,Low,100,Full Coverage,0,2336,0,0,0,0,Online,30,0,7,1,2,99,723,-50,Suburban,50
24,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,1,0,1,100,Online,5,0,4,0,1,99,691,50,Suburban,50
18,0,Married,86,1-5 years,50,1,Medium,100,Full Coverage,0,2536,0,0,0,0,Online,19,1,9,1,1,3,684,50,Urban,100
24,0,Single,0,1-5 years,50,1,High,200,Liability-Only,-200,2250,0,0,0,0,Online,2,1,7,1,2,8,643,50,Rural,0
35,0,Divorced,0,<1 year,100,0,Low,0,Full Coverage,0,2200,0,0,0,0,Online,25,0,9,2,1,99,740,-50,Rural,0
43,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,1,0,0,50,Online,2,0,8,3,3,99,750,-50,Urban,100
55,1,Divorced,0,>5 years,0,0,Low,0,Liability-Only,-200,2000,0,0,0,0,Referral,18,1,3,2,2,2,713,-50,Urban,100
33,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2200,1,0,0,50,Online,3,0,5,1,1,99,776,-50,Suburban,50
26,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2150,0,1,0,50,Referral,27,0,4,1,2,99,762,-50,Urban,100
18,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2136,1,1,0,100,Online,6,1,4,0,1,6,636,50,Suburban,50
47,0,Married,86,1-5 years,50,1,Medium,100,Liability-Only,-200,2186,0,0,0,0,Online,22,1,8,3,3,14,711,-50,Suburban,50
60,1,Single,0,1-5 years,50,2,Low,100,Full Coverage,0,2400,0,0,0,0,Online,23,0,6,3,3,99,684,50,Suburban,50
58,1,Divorced,0,>5 years,0,0,Medium,0,Liability-Only,-200,2050,0,1,0,50,Online,18,1,2,1,2,9,632,50,Urban,100
50,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2300,0,0,0,0,Referral,17,0,3,2,3,99,624,50,Suburban,50
49,0,Married,86,1-5 years,50,0,High,0,Liability-Only,-200,2086,0,1,0,50,Online,2,0,4,2,1,99,719,-50,Urban,100
65,1,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2286,1,1,0,100,Online,10,1,3,1,3,10,663,50,Urban,100
44,0,Single,0,<1 year,100,1,Low,50,Liability-Only,-200,2200,0,0,0,0,Referral,12,0,9,4,1,99,696,50,Suburban,50
49,0,Single,0,<1 year,100,1,High,200,Liability-Only,-200,2200,1,0,0,50,Online,9,0,7,2,3,99,740,-50,Suburban,50
35,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2386,0,0,0,0,Online,18,1,7,1,1,6,668,50,Rural,0
19,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2236,0,0,0,0,Online,23,1,1,4,3,11,721,-50,Rural,0
29,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2436,0,0,0,0,Online,16,1,4,1,1,14,641,50,Urban,100
39,0,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,1900,0,1,0,50,Online,13,1,7,4,2,13,702,-50,Suburban,50
40,0,Single,0,1-5 years,50,2,Low,100,Liability-Only,-200,2050,0,1,0,50,Agent,1,1,6,2,1,2,742,-50,Suburban,50
68,1,Divorced,0,1-5 years,50,0,Medium,0,Liability-Only,-200,2000,0,0,0,0,Online,25,1,5,1,3,8,830,-50,Suburban,50
41,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2100,0,1,1,100,Online,6,1,4,1,1,2,723,-50,Urban,100
57,1,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2336,0,1,0,50,Online,30,1,3,1,1,9,638,50,Suburban,50
33,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2300,0,0,0,0,Online,14,0,6,2,3,99,665,50,Urban,100
35,0,Widowed,0,1-5 years,50,1,Low,50,Full Coverage,0,2350,0,0,0,0,Online,25,0,5,2,1,99,697,50,Suburban,50
20,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2200,0,1,0,50,Online,9,1,7,1,2,7,750,-50,Suburban,50
28,0,Divorced,0,1-5 years,50,0,High,0,Full Coverage,0,2300,0,0,0,0,Referral,6,1,4,1,2,1,665,50,Suburban,50
47,0,Married,86,<1 year,100,1,Medium,100,Liability-Only,-200,2386,0,0,0,0,Referral,22,0,3,3,2,99,648,50,Urban,100
40,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2200,0,0,0,0,Agent,3,1,6,2,1,13,772,-50,Rural,0
54,0,Divorced,0,1-5 years,50,0,Medium,0,Full Coverage,0,2100,0,1,1,100,Agent,8,0,3,1,1,99,761,-50,Suburban,50
42,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,0,1,50,Online,1,1,3,2,3,5,755,-50,Urban,100
34,0,Married,86,<1 year,100,0,Medium,0,Liability-Only,-200,2186,0,0,0,0,Online,27,1,3,1,3,6,656,50,Rural,0
72,1,Widowed,0,1-5 years,50,1,Low,50,Liability-Only,-200,2000,0,1,0,50,Online,6,1,4,4,2,6,798,-50,Suburban,50
38,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2086,0,0,0,0,Agent,24,0,5,1,2,99,706,-50,Rural,0
57,1,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2186,0,0,0,0,Agent,14,1,5,0,3,12,762,-50,Urban,100
33,0,Married,86,<1 year,100,2,Medium,200,Full Coverage,0,2536,0,0,0,0,Online,25,1,6,0,2,8,722,-50,Suburban,50
50,0,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2250,1,0,0,50,Referral,13,1,5,2,1,8,790,-50,Urban,100
53,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2286,0,0,0,0,Online,4,1,3,1,3,14,716,-50,Urban,100
43,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2336,0,0,0,0,Agent,11,1,7,2,3,12,678,50,Rural,0
18,0,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,1900,1,1,1,150,Online,4,1,6,3,3,12,720,-50,Suburban,50
40,0,Single,0,<1 year,100,1,Low,50,Full Coverage,0,2450,0,0,0,0,Referral,11,1,4,1,1,4,688,50,Urban,100
58,1,Single,0,1-5 years,50,0,Medium,0,Full Coverage,0,2200,0,1,0,50,Online,3,1,5,2,1,3,645,50,Rural,0
47,0,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2136,0,1,0,50,Online,17,1,4,2,2,10,714,-50,Rural,0
46,0,Single,0,1-5 years,50,1,Medium,100,Full Coverage,0,2200,0,1,0,50,Online,26,1,7,4,1,11,720,-50,Rural,0
18,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2186,1,0,0,50,Online,17,0,2,3,1,99,685,50,Suburban,50
29,0,Married,86,<1 year,100,3,Low,150,Full Coverage,0,2436,0,0,0,0,Online,18,1,6,1,1,6,794,-50,Rural,0
46,0,Married,86,>5 years,0,3,Medium,300,Full Coverage,0,2436,0,1,0,50,Online,17,1,3,1,1,7,762,-50,Rural,0
46,0,Divorced,0,>5 years,0,1,Low,50,Full Coverage,0,2300,0,0,0,0,Agent,1,0,5,2,3,99,659,50,Suburban,50
58,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2236,0,0,0,0,Agent,22,1,3,5,3,3,756,-50,Rural,0
37,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2086,1,0,1,100,Online,5,1,6,2,1,1,726,-50,Urban,100
46,0,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2336,0,0,1,50,Online,5,0,5,1,1,99,663,50,Urban,100
40,0,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2386,0,1,0,50,Online,29,1,3,3,2,11,783,-50,Urban,100
25,0,Widowed,0,1-5 years,50,0,High,0,Full Coverage,0,2350,0,0,0,0,Agent,28,1,3,0,3,6,700,50,Urban,100
18,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,2050,0,0,0,0,Agent,11,1,3,2,3,10,716,-50,Urban,100
46,0,Married,86,1-5 years,50,0,Medium,0,Liability-Only,-200,2136,0,0,0,0,Online,11,1,5,2,1,11,708,-50,Urban,100
42,0,Married,86,<1 year,100,2,Low,100,Liability-Only,-200,2236,0,0,1,50,Agent,1,0,3,2,1,99,742,-50,Urban,100
30,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2286,0,0,0,0,Agent,3,0,5,0,3,99,773,-50,Rural,0
18,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2150,0,1,0,50,Agent,23,1,6,5,1,7,805,-50,Suburban,50
49,0,Married,86,1-5 years,50,1,Medium,100,Full Coverage,0,2386,0,0,0,0,Online,13,1,3,2,2,6,726,-50,Suburban,50
36,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,1986,0,1,0,50,Online,22,0,4,3,1,99,701,-50,Suburban,50
48,0,Single,0,1-5 years,50,2,Low,100,Full Coverage,0,2300,0,1,1,100,Online,6,1,3,4,1,3,656,50,Suburban,50
67,1,Married,86,>5 years,0,0,High,0,Liability-Only,-200,2186,0,0,0,0,Online,8,1,6,2,3,11,644,50,Urban,100
18,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2086,0,0,0,0,Agent,5,1,10,1,3,8,762,-50,Suburban,50
29,0,Married,86,1-5 years,50,0,High,0,Liability-Only,-200,2086,0,1,0,50,Agent,10,0,6,4,2,99,731,-50,Urban,100
36,0,Married,86,1-5 years,50,2,Medium,200,Liability-Only,-200,2186,0,1,0,50,Online,18,1,3,1,1,12,701,-50,Rural,0
61,1,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2250,0,0,1,50,Agent,4,1,6,1,1,1,785,-50,Urban,100
18,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,1,0,50,Online,19,1,4,1,3,4,726,-50,Suburban,50
69,1,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2086,1,1,0,100,Online,18,1,2,3,3,12,765,-50,Urban,100
42,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2436,0,0,0,0,Online,30,0,6,1,1,99,659,50,Urban,100
